date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:52:07	4204/4204	---MCZ	200	added ('OK')	text/javascript	etag:W/%223dc6dc3e3f8aa4543eea91d8e9f3109c%22	https://builds.crazygames.com/portal/_next/static/chunks/92977.f3dca4c700c1552f.js	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/builds.crazygames.com/portal/_next/static/chunks/92977.f3dca4c700c1552f.js	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:08	889/889	---MCZ	200	added ('OK')	text/javascript	etag:W/%223f3436767adc913b74e57b0eec222926%22	https://builds.crazygames.com/portal/_next/static/chunks/24313.75b6327f6f600130.js	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/builds.crazygames.com/portal/_next/static/chunks/24313.75b6327f6f600130.js	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:08	35240/35240	---MCZ	200	added ('OK')	text/javascript	etag:W/%226a99414c8e76540010b6903e18d9a6ac%22	https://builds.crazygames.com/portal/_next/static/chunks/webpack-21729729a4eb0bf7.js	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/builds.crazygames.com/portal/_next/static/chunks/webpack-21729729a4eb0bf7.js	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:08	141076/141076	---MCZ	200	added ('OK')	text/javascript	etag:W/%2239bdc8fa3f3ac17a0aed97393408522e%22	https://builds.crazygames.com/portal/_next/static/chunks/framework-75746eeb80cbf23f.js	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/builds.crazygames.com/portal/_next/static/chunks/framework-75746eeb80cbf23f.js	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:08	100296/100296	---MCZ	200	added ('OK')	text/javascript	etag:W/%227408eae49f103bff92b39e5265e407a7%22	https://builds.crazygames.com/portal/_next/static/chunks/main-034df3a3fa496ad0.js	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/builds.crazygames.com/portal/_next/static/chunks/main-034df3a3fa496ad0.js	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:09	567077/567077	---MCZ	200	added ('OK')	text/javascript	etag:W/%223eccb1345f00b498ca5efe3ed0436c36%22	https://builds.crazygames.com/portal/_next/static/chunks/pages/_app-0c4b6670528a3a04.js	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/builds.crazygames.com/portal/_next/static/chunks/pages/_app-0c4b6670528a3a04.js	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:09	5154/5154	---MCZ	200	added ('OK')	text/javascript	etag:W/%22f3eba6fa0b7aaa336161ddd0f0bc0c70%22	https://builds.crazygames.com/portal/_next/static/chunks/7581-a446e50f9b3be151.js	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/builds.crazygames.com/portal/_next/static/chunks/7581-a446e50f9b3be151.js	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:09	20572/20572	---MCZ	200	added ('OK')	text/javascript	etag:W/%22904e69c434922c4b5381a8e9fe06276a%22	https://builds.crazygames.com/portal/_next/static/chunks/56774-5e52b7ed6d34cb9f.js	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/builds.crazygames.com/portal/_next/static/chunks/56774-5e52b7ed6d34cb9f.js	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:10	21192/21192	---MCZ	200	added ('OK')	text/javascript	etag:W/%22d4afa4d466245383cfccbb6cec51205a%22	https://builds.crazygames.com/portal/_next/static/chunks/99842-16c660d69d26ab50.js	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/builds.crazygames.com/portal/_next/static/chunks/99842-16c660d69d26ab50.js	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:10	39036/39036	---MCZ	200	added ('OK')	text/javascript	etag:W/%22df0cd3d9224578ed2d49952fbdfcdd00%22	https://builds.crazygames.com/portal/_next/static/chunks/1110-615019592c2d395e.js	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/builds.crazygames.com/portal/_next/static/chunks/1110-615019592c2d395e.js	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:10	7909/7909	---MCZ	200	added ('OK')	text/javascript	etag:W/%22635f9c13d8559eff7d0c72d4c2c141e2%22	https://builds.crazygames.com/portal/_next/static/chunks/pages/game-46b019de6f713fe1.js	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/builds.crazygames.com/portal/_next/static/chunks/pages/game-46b019de6f713fe1.js	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:10	2899/2899	---MCZ	200	added ('OK')	text/javascript	etag:W/%228f9b62bbb9b5d197fb6e8658bde20955%22	https://builds.crazygames.com/portal/_next/static/1711366700/_buildManifest.js	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/builds.crazygames.com/portal/_next/static/1711366700/_buildManifest.js	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:11	77/77	---MCZ	200	added ('OK')	text/javascript	etag:W/%226666c49ee02ffa13e8dc2424b484aa89%22	https://builds.crazygames.com/portal/_next/static/1711366700/_ssgManifest.js	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/builds.crazygames.com/portal/_next/static/1711366700/_ssgManifest.js	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:11	2783/2783	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Feb%202024%2011:24:00%20GMT	https://images.crazygames.com/crazygames/cross.png?auto=format%2Ccompress&q=50&cs=strip&ch=DPR&w=70	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/crazygames/crosse45a.png	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:11	289844/289844	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:11%20GMT	https://www.crazygames.com/game/capybara-clicker	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/capybara-clicker.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:11	8349/8349	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2007:21:34%20GMT	https://images.crazygames.com/games/capybara-clicker/cover-1678290947532.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/games/capybara-clicker/cover-1678290947532de3b.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:11	860/860	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Mar%202024%2016:05:28%20GMT	https://images.crazygames.com/cookieclicker.png?auto=format%2Ccompress&q=45&cs=strip&ch=DPR&w=42	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/cookieclickerc98a.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:12	886/886	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jan%202024%2015:38:23%20GMT	https://images.crazygames.com/mazeplanet3d.png?auto=format%2Ccompress&q=45&cs=strip&ch=DPR&w=42	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/mazeplanet3dc98a.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:12	591/591	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Feb%202024%2001:51:21%20GMT	https://images.crazygames.com/dogeminer.png?auto=format%2Ccompress&q=45&cs=strip&ch=DPR&w=42	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/dogeminerc98a.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:12	861/861	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2015:48:14%20GMT	https://images.crazygames.com/paladog.png?auto=format%2Ccompress&q=45&cs=strip&ch=DPR&w=42	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/paladogc98a.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:12	746/746	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Feb%202024%2017:15:37%20GMT	https://images.crazygames.com/fleeingthecomplexb.png?auto=format%2Ccompress&q=45&cs=strip&ch=DPR&w=42	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/fleeingthecomplexbc98a.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:13	852/852	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Jan%202024%2015:37:19%20GMT	https://images.crazygames.com/grindcraft.png?auto=format%2Ccompress&q=45&cs=strip&ch=DPR&w=42	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/grindcraftc98a.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:13	287038/287038	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:13%20GMT	https://www.crazygames.com/game/battle-button-clicker	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/battle-button-clicker.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:13	293618/293618	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:13%20GMT	https://www.crazygames.com/game/leek-factory-tycoon	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/leek-factory-tycoon.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:13	289748/289748	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:13%20GMT	https://www.crazygames.com/game/planet-evolution-idle-clicker	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/planet-evolution-idle-clicker.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:14	290880/290880	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:14%20GMT	https://www.crazygames.com/game/click-click-clicker	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/click-click-clicker.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:14	286791/286791	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:14%20GMT	https://www.crazygames.com/game/idle-house-build	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/idle-house-build.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:14	5739/5739	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2013:02:15%20GMT	https://images.crazygames.com/games/idle-house-build/cover_16x9-1707829326263.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/games/idle-house-build/cover_16x9-1707829326263de3b.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:14	289605/289605	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:14%20GMT	https://www.crazygames.com/game/planet-clicker-2	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/planet-clicker-2.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:15	284533/284533	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:15%20GMT	https://www.crazygames.com/game/omega-layers	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/omega-layers.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:15	285277/285277	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:15%20GMT	https://www.crazygames.com/game/revolution-idle-x-demo	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/revolution-idle-x-demo.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:15	286628/286628	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:15%20GMT	https://www.crazygames.com/game/pet-clicker	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/pet-clicker.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:15	290329/290329	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:15%20GMT	https://www.crazygames.com/game/candy-clicker-2	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/candy-clicker-2.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:15	285494/285494	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:15%20GMT	https://www.crazygames.com/game/dualforce-idle	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/dualforce-idle.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:15	299073/299073	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:15%20GMT	https://www.crazygames.com/game/mister-mine	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/mister-mine.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:16	282367/282367	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:16%20GMT	https://www.crazygames.com/game/clock-clicker	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/clock-clicker.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:16	277761/277761	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:16%20GMT	https://www.crazygames.com/game/evolve	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/evolve.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:16	3011/3011	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Feb%202024%2009:13:19%20GMT	https://images.crazygames.com/games/evolve/cover-1605626847018.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/games/evolve/cover-1605626847018de3b.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:16	287922/287922	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:16%20GMT	https://www.crazygames.com/game/idle-inventor	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/idle-inventor.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:17	284002/284002	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:17%20GMT	https://www.crazygames.com/game/idle-farming-business	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/idle-farming-business.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:17	285248/285248	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:17%20GMT	https://www.crazygames.com/game/idle-football-manager	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/idle-football-manager.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:17	7483/7483	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Mar%202024%2012:19:03%20GMT	https://images.crazygames.com/games/idle-football-manager/cover-1619542182788.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/games/idle-football-manager/cover-1619542182788de3b.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:17	289780/289780	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:17%20GMT	https://www.crazygames.com/game/commit-battery-2	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/commit-battery-2.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:18	285711/285711	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:18%20GMT	https://www.crazygames.com/game/space-company	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/space-company.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:18	3902/3902	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Feb%202024%2016:07:49%20GMT	https://images.crazygames.com/games/space-company/cover-1627988451639.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/games/space-company/cover-1627988451639de3b.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:18	292586/292586	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:18%20GMT	https://www.crazygames.com/game/tiny-fishing	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/tiny-fishing.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:18	5960/5960	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Mar%202024%2011:27:25%20GMT	https://images.crazygames.com/games/tiny-fishing/cover_16x9-1707829871473.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/games/tiny-fishing/cover_16x9-1707829871473de3b.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:18	283289/283289	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:18%20GMT	https://www.crazygames.com/game/idle-printers-2	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/idle-printers-2.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:19	290172/290172	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:19%20GMT	https://www.crazygames.com/game/more-ore	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/more-ore.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:19	284744/284744	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:19%20GMT	https://www.crazygames.com/game/gun-range-idle	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/gun-range-idle.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:19	284953/284953	---MCZ	200	added ('OK')	text/html	date:Mon,%2025%20Mar%202024%2022:52:19%20GMT	https://www.crazygames.com/game/babel-tower	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/www.crazygames.com/game/babel-tower.html	(from https://www.crazygames.com/game/capybara-clicker-2)
17:52:19	8886/8886	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Mar%202024%2014:16:06%20GMT	https://images.crazygames.com/games/babel-tower/cover_16x9-1707828985844.png?auto=format%2Ccompress&q=90&cs=strip&ch=DPR&w=178&h=100&fit=crop	C:/My%20Web%20Sites/W's%20IN%20THE%20SHATT/images.crazygames.com/games/babel-tower/cover_16x9-1707828985844de3b.jpg	(from https://www.crazygames.com/game/capybara-clicker-2)
